record,segment_start_sec,rr_mean,rr_std,ptt_mean,r_peak_amp_mean,pulse_amp_mean,ecg_std,ppg_std,official_hr,label,multi_label
bidmc_16,210,0.5455000000000001,0.0031224989991992,0.0517647058823529,0.2242652646153545,0.2796020885626249,0.0660701468222212,0.148728222770577,110.0,1,2
bidmc_16,215,0.5458823529411765,0.0033934600239661,0.0517647058823529,0.2362373256529209,0.2610297367277457,0.0643903300616527,0.1422893719402013,110.0,1,2
bidmc_16,220,0.5454117647058825,0.0030497603286625,0.0502222222222222,0.2344656566969778,0.2604389410093125,0.0620194814507471,0.1389557774247657,110.0,1,2
bidmc_16,225,0.544,0.0304321811091289,0.0555294117647058,0.2405345874639627,0.2479037111701397,0.0619161746693315,0.1290829234905596,110.0,1,2
bidmc_16,230,0.5444705882352942,0.0153933432788669,0.0524444444444444,0.2015158598747283,0.2527520879510707,0.0623952473506196,0.1319098581026694,110.0,1,2
bidmc_16,235,0.5465,0.0037080992435478,0.0545882352941176,0.2333085633424765,0.2650896243448445,0.061540689763523,0.1391052874030919,110.0,1,2
bidmc_16,240,0.548,0.004,0.0550588235294117,0.2387166239885549,0.269122996214742,0.0682427981263645,0.1475052734420597,110.0,1,2
bidmc_16,245,0.5487058823529413,0.003937223654278,0.0569411764705882,0.2356632067685749,0.2751382717346584,0.0634695894836078,0.1481386528234616,109.5,1,2
bidmc_16,250,0.5491764705882354,0.0038230768962992,0.0592941176470588,0.1984276642048822,0.2745743402193668,0.1992309557908323,0.1426512685840288,109.0,1,2
bidmc_16,255,0.5491764705882354,0.0038230768962992,0.0616470588235294,0.1962036098122054,0.2498769190904341,0.2011971563156107,0.1373628914570253,109.0,1,2
bidmc_16,260,0.5487058823529413,0.003937223654278,0.0631111111111111,0.2240415510520971,0.2527248880790715,0.0669135744666951,0.1369471138918299,109.0,1,2
bidmc_16,265,0.548235294117647,0.0039930735878769,0.0613333333333333,0.2253400883706302,0.2721673271562599,0.0656521909977815,0.1423000865378531,109.0,1,2
bidmc_16,270,0.549,0.0038729833462074,0.0616470588235294,0.2305369023729013,0.2743961070431822,0.0604940143418116,0.1425749284111122,109.0,1,2
bidmc_16,275,0.549,0.0038729833462074,0.064,0.23182702341335,0.2677629657284507,0.0667505574555811,0.1382996235654749,109.0,1,2
bidmc_16,280,0.55,0.0034641016151377,0.0658823529411764,0.2517731613585581,0.2474651483822006,0.0701533599901367,0.1299245791381615,109.0,1,2
bidmc_16,285,0.55,0.0034641016151377,0.0691764705882353,0.2545261250275905,0.2555329844593512,0.0644723463755692,0.1360852558328329,109.0,1,2
bidmc_16,290,0.5495000000000001,0.0037080992435478,0.0715294117647059,0.235717335171837,0.2685725370701042,0.0627526698565097,0.1441541627021654,109.0,1,2
bidmc_16,295,0.5496470588235295,0.0036451607964305,0.072,0.2371074220591815,0.2637432019677306,0.0624971158732585,0.1406354457138012,109.0,1,2
bidmc_16,300,0.5491764705882353,0.0038230768962992,0.0574117647058823,0.2358282597627742,0.2582778421232834,0.0615795266554014,0.1358838019353419,109.0,1,2
bidmc_16,305,0.5496470588235295,0.0036451607964305,0.0431111111111111,0.2377180817145001,0.2512982167744209,0.0621938399498644,0.1359004115373824,109.0,1,2
bidmc_16,310,0.5501176470588236,0.0033934600239661,0.0417777777777777,0.2377070238611087,0.2521703540313262,0.061606391601583,0.1340247648166615,109.0,1,2
bidmc_16,315,0.5501176470588236,0.0033934600239661,0.0444444444444444,0.2357356178124817,0.2522695860068928,0.0616049159367466,0.1326842932595711,109.0,1,2
bidmc_16,320,0.5496470588235295,0.0036451607964305,0.0484444444444444,0.2366140590587967,0.2499039405770744,0.0620128238411367,0.1315847871772514,109.0,1,2
bidmc_16,325,0.5505,0.0031224989991992,0.0512941176470588,0.2380713445947586,0.2485025297326884,0.0620685112301804,0.1316206596610023,109.0,1,2
bidmc_16,330,0.55,0.0166132477258361,0.0517647058823529,0.2011013814371958,0.2525044592154297,0.0620474469300838,0.1339713092777957,109.0,1,2
bidmc_16,335,0.5565,0.0197926754128894,0.0931764705882353,0.2381626822020134,0.2518461517109613,0.0632260809448906,0.1356174605733005,108.9,1,2
bidmc_16,340,0.544,0.0249799919935936,0.0644705882352941,0.2416275483286843,0.2535757926890933,0.0647372826456631,0.135370583375194,108.9,1,2
bidmc_16,345,0.548235294117647,0.0441701648197922,0.1345882352941176,0.2484452334688419,0.254628589730654,0.0650618178653693,0.1445636014926226,109.2,1,2
bidmc_16,350,0.5487058823529413,0.0147917493134133,0.0550588235294117,0.2076535328314447,0.2619120476011543,0.0751056974913552,0.1399735163017638,109.6,1,2
bidmc_16,355,0.5496470588235295,0.0036451607964305,0.0574117647058823,0.2346898488678308,0.2545363947351229,0.0683065346052669,0.1386703339264791,109.3,1,2
bidmc_16,360,0.5491764705882354,0.0139757575575694,0.0595555555555555,0.2348878920586175,0.2570739219730843,0.0771016741383824,0.1417866563848614,108.9,1,2
bidmc_16,365,0.5491764705882353,0.038213387389481,0.0688888888888889,0.2412707455664059,0.2432657471741706,0.0777348949451997,0.1335434083221428,109.3,1,2
bidmc_16,370,0.5505882352941176,0.0137842997796487,0.0662222222222222,0.2053859332695338,0.2367747254920375,0.0645836524081375,0.1276898714635534,109.3,1,2
bidmc_16,375,0.5515000000000001,0.0019364916731037,0.0710588235294117,0.2362166908258963,0.2491584863288954,0.0628161883642408,0.1330218165661894,108.8,1,2
bidmc_16,380,0.552,0.0,0.0715294117647059,0.2398459796507757,0.2537973042562143,0.0628875979126054,0.1338393866608842,108.8,1,2
bidmc_16,385,0.5525,0.0019364916731037,0.0734117647058823,0.2364877375953768,0.2661580867674254,0.0629063309534464,0.1413814906477202,109.0,1,2
bidmc_16,390,0.553,0.0026457513110645,0.0701176470588235,0.2359053226844855,0.2691212008671343,0.0622818090103393,0.143081723079206,109.0,1,2
bidmc_16,395,0.553,0.0026457513110645,0.0691764705882353,0.2361067061374437,0.2652607355176352,0.0623048390168321,0.1424925239759,108.5,1,2
bidmc_16,400,0.553,0.0026457513110645,0.0616470588235294,0.2343936650696221,0.272965512742406,0.062363518549776,0.1441951999282544,108.3,1,2
bidmc_16,405,0.5535000000000001,0.0031224989991992,0.0456470588235294,0.2343451646236559,0.2587609928549655,0.062345676488722,0.14123861822066,108.6,1,2
bidmc_16,410,0.554,0.0034641016151377,0.0437647058823529,0.236833488666997,0.2561862937458122,0.0629153898696203,0.139901008906404,108.3,1,2
bidmc_16,415,0.5545,0.0037080992435478,0.0456470588235294,0.2368208935724937,0.2524535929329062,0.0628834150146194,0.1382638229999289,108.0,1,2
bidmc_16,420,0.554,0.0034641016151377,0.0484705882352941,0.234885769606249,0.2601526196084779,0.0631008533553195,0.1417686777718159,108.0,1,2
bidmc_16,425,0.553,0.0026457513110645,0.0531764705882353,0.2339929181064242,0.2577710904225844,0.0644078614074097,0.1407832747377608,108.0,1,2
bidmc_16,430,0.5535000000000001,0.0031224989991992,0.0536470588235294,0.2382709890672234,0.2486638959638915,0.0681308080267728,0.1377302280274919,108.0,1,2
bidmc_16,435,0.5535000000000001,0.0031224989991992,0.0512941176470588,0.2353681061562579,0.2564851303625267,0.0648799463177847,0.138870391428982,108.0,1,2
bidmc_16,440,0.5545,0.0037080992435478,0.0508235294117647,0.2307823652646518,0.2625352433112163,0.0728307366568855,0.1425347286053125,108.0,1,2
bidmc_16,445,0.555,0.0038729833462074,0.052235294117647,0.2286681648024858,0.2651833637771256,0.063244506861925,0.1445485492153824,108.0,1,2
bidmc_16,450,0.556,0.004,0.0541176470588235,0.2266716428476513,0.2524455134888195,0.0628682347464829,0.1376371819040117,108.0,1,2
bidmc_16,455,0.556,0.004,0.0574117647058823,0.2304214966908664,0.2434704797006461,0.0631454122601569,0.1340319240481634,108.0,1,2
bidmc_16,460,0.556,0.004,0.0592941176470588,0.2334668308956286,0.2509923821633293,0.0667476600975029,0.1364169003685328,108.0,1,2
bidmc_16,465,0.556,0.004,0.0625882352941176,0.2319035321950686,0.2585025270486153,0.0673472435963385,0.1380498929853957,108.0,1,2
bidmc_16,470,0.555,0.0038729833462074,0.0658823529411764,0.2296855112962385,0.2653318148300985,0.0639660842588219,0.1418275538001015,108.0,1,2
bidmc_17,0,0.7541818181818182,0.096669839408368,0.6033333333333333,0.7580855021579063,0.2583118143889325,0.184434179171107,0.141746205534286,80.4,0,0
bidmc_17,5,0.7643636363636365,0.1282435699095299,0.5905454545454545,0.8056988763243605,0.2543333112361963,0.1516268789380882,0.1381005310227818,78.4,1,3
bidmc_17,10,0.7060000000000001,0.1619259089830901,0.4873846153846154,0.7954147144074578,0.2411176870816387,0.1664746655820988,0.1382867406972731,78.9,1,3
bidmc_17,15,0.6845714285714284,0.1383565344038542,0.4868571428571427,0.7888738928314246,0.2394525481050615,0.1604096831417707,0.1393269339456188,82.3,1,3
bidmc_17,20,0.7306666666666666,0.1481380737315322,0.5326666666666667,0.7755294438135965,0.2636543740744904,0.1716036087674523,0.1416480343040363,85.9,1,3
bidmc_17,25,0.7027692307692307,0.1743092538459486,0.4658461538461538,0.7810407313026284,0.2586982187371257,0.153866602472867,0.1433131040025998,84.2,1,3
bidmc_17,30,0.6953333333333332,0.1071551315720447,0.5313333333333333,0.7952537001617235,0.234400468360122,0.1607573735653367,0.1421164941453129,82.6,1,3
bidmc_17,35,0.7026666666666667,0.0517257726433888,0.6252307692307691,0.6730501450243302,0.2592911001883407,0.1516689927819311,0.1448950037178964,84.8,0,0
bidmc_17,40,0.6953333333333332,0.1638685109741615,0.4584615384615385,0.7950273394504748,0.253390998097101,0.2232506578137098,0.1427953124786295,84.8,1,3
bidmc_17,45,0.6670769230769231,0.1859968823305552,0.4289230769230769,0.7644888523619503,0.238935819307887,0.1602287786693071,0.1269427253142761,84.6,1,3
bidmc_17,50,0.6973333333333334,0.1934620261331808,0.5033333333333333,0.7938213449061785,0.2655890716243333,0.1872672041855566,0.1424683248588581,87.8,1,3
bidmc_17,55,0.770909090909091,0.1611331772989234,0.5243636363636364,0.7887641971244902,0.2458173447580316,0.1503890301613313,0.1489603506653115,85.7,1,3
bidmc_17,60,0.6935384615384615,0.1484238294078638,0.4147692307692307,0.7708584414353007,0.2429390528609296,0.1578828901171625,0.1372229295008994,82.2,1,3
bidmc_17,65,0.6935384615384614,0.0836334634761574,0.5058461538461537,0.7255365956829676,0.2534550850816177,0.1600159442953887,0.1451726751617609,85.3,0,0
bidmc_17,70,0.6984615384615385,0.0751374283303246,0.5489230769230768,0.7836990594843867,0.2620263342288686,0.1550742312605802,0.1411908231250592,86.9,0,0
bidmc_17,75,0.6904615384615383,0.1286286338409414,0.4639999999999999,0.8006588958612716,0.2767994161235019,0.1569340392715453,0.1514981874885747,86.0,1,3
bidmc_17,80,0.6873846153846155,0.1583440938936653,0.4283076923076923,0.7857869352913849,0.2348076807011559,0.155315322492579,0.1411951462895511,86.7,1,3
bidmc_17,85,0.7006666666666668,0.1581040445051577,0.4566666666666666,0.7496080330348691,0.2357022512865271,0.1519391717248155,0.1352423569355119,86.4,1,3
bidmc_17,90,0.7146666666666667,0.1416223460082797,0.4738461538461538,0.7587356073462639,0.2444011205245536,0.1515782014328545,0.1403452657195232,84.9,1,3
bidmc_17,95,0.6639999999999999,0.1505518055482768,0.4142857142857142,0.7551343872504189,0.2352217492879058,0.1557963015297201,0.138759754321665,84.2,1,3
bidmc_17,100,0.7479999999999999,0.1413270438852144,0.4559999999999999,0.77154850890332,0.2476855142339313,0.1805509408205649,0.1379633410758515,85.2,1,3
bidmc_17,105,0.7912727272727273,0.1155517128696387,0.5847272727272727,0.7956463034456643,0.2613559750830944,0.1451307984902505,0.1442668134970862,83.6,1,3
bidmc_17,110,0.7553333333333333,0.1614090731306294,0.5803076923076923,0.8063942260408877,0.2622786368852776,0.1510157124632914,0.1486268052890212,79.3,1,3
bidmc_17,115,0.7898181818181819,0.1615953521956608,0.5599999999999999,0.7995574413514053,0.2601755291556162,0.1518694488718702,0.1443323134439069,77.1,1,3
bidmc_17,120,0.7720000000000001,0.1622015207491388,0.534,0.8033100242377343,0.251982693511149,0.1517178927397798,0.1333884146162368,77.7,1,3
bidmc_17,125,0.7033333333333333,0.1864606005448753,0.3624615384615385,0.8159679575383127,0.2341486187519801,0.1699601493230672,0.1349602008983627,78.6,1,3
bidmc_17,130,0.7266666666666666,0.1727837440913416,0.4333333333333333,0.5957795613216152,0.2349684251359657,0.155036974367188,0.1403553973384765,82.1,1,3
bidmc_17,135,0.7319999999999999,0.2077305947615805,0.4653333333333334,0.7792548720753412,0.241739259327589,0.1732335772136152,0.1415233202051252,84.3,1,3
bidmc_17,140,0.6559999999999999,0.1782197680233192,0.4577142857142857,0.7606542509464956,0.2182170967544221,0.1568018744980669,0.1312757456544249,84.9,1,3
bidmc_17,145,0.7076923076923076,0.2007154068730475,0.4799999999999999,0.7591103384068612,0.2201229876503645,0.1649384108026897,0.1265674748831051,88.5,1,3
bidmc_17,150,0.7586666666666667,0.2194012053040932,0.48,0.7911658471675977,0.2295005577331485,0.1519499059571286,0.1335721825986574,86.6,1,3
bidmc_17,155,0.7373333333333334,0.201112461628369,0.5310769230769231,0.7974966907288427,0.2626402033034051,0.1502010305057612,0.1445483367007147,80.7,1,3
bidmc_17,160,0.7723636363636364,0.1551768918640757,0.5949090909090908,0.8049066555968838,0.2531457462620201,0.1535515206997184,0.1413634718886252,78.5,1,3
bidmc_17,165,0.7832727272727272,0.1120755353314661,0.6426666666666666,0.822640970223191,0.2613659864696812,0.1571983439289705,0.1424007056747442,78.2,1,3
bidmc_17,170,0.7665454545454544,0.1759939893789576,0.5323636363636364,0.8290625809191682,0.2609594812243878,0.1542004738073277,0.1462887808439642,77.6,1,3
bidmc_17,175,0.7439999999999999,0.183855015342706,0.4787692307692308,0.8298400890748121,0.2542733503388504,0.1613073037949726,0.1415214216915957,78.0,1,3
bidmc_17,180,0.7353333333333333,0.1494330024533477,0.4993333333333332,0.7959746259736153,0.2585307837763673,0.1603918295444651,0.147956706186066,79.5,1,3
bidmc_17,185,0.7825454545454545,0.1339880344972257,0.5745454545454546,0.7924742750834319,0.2683970560020894,0.1462611381666884,0.1401720597402251,81.0,1,3
bidmc_17,190,0.7553333333333333,0.1536908874621032,0.5618461538461538,0.7979280889876921,0.2600917056775225,0.1511955245569546,0.1427491824213887,79.6,1,3
bidmc_17,195,0.7941818181818182,0.1378522385361278,0.5265454545454545,0.8093939288604924,0.2452052697543507,0.1521864592394877,0.1381346833031591,77.9,1,3
bidmc_17,200,0.7825454545454545,0.0427176004526208,0.6647272727272727,0.6733012291314985,0.2605899216244778,0.1482101154151729,0.1363522273229327,77.8,0,0
bidmc_17,205,0.7956363636363637,0.0039834367818557,0.6901818181818181,0.7588493359294631,0.2886212288591143,0.1643584375804372,0.1580402036506406,76.7,0,0
bidmc_17,210,0.7912727272727273,0.0129691305455469,0.6916363636363635,0.6554986155097308,0.2785945865403442,0.1562121249972368,0.1489034016199988,75.8,0,0
bidmc_17,215,0.7166666666666667,0.1189491020936639,0.5569230769230769,0.8489435253172631,0.2488518498636252,0.1588346886652591,0.1430318716144947,76.1,1,3
bidmc_17,220,0.6719999999999999,0.1146622369022537,0.5142857142857141,0.826986283545899,0.2513444987338538,0.1665603114768838,0.1502557116536101,80.5,1,3
bidmc_17,225,0.7226666666666666,0.1334399573674325,0.5806666666666666,0.7765560867450876,0.2837263907937929,0.1745511469679096,0.1591759756722409,86.8,1,3
bidmc_17,230,0.746,0.1981279048157191,0.4572307692307692,0.7703139174875032,0.2710530180825628,0.150959261609656,0.1461742145124654,85.9,1,3
bidmc_17,235,0.7665454545454545,0.1950311693673433,0.4632727272727273,0.7969437202367842,0.2513808384206087,0.1601540260396677,0.140396158646078,80.9,1,3
bidmc_17,240,0.7890909090909091,0.0955305325256177,0.6313333333333332,0.7627573136639323,0.2727300175269656,0.151590164104433,0.1475843726700288,78.4,0,0
bidmc_17,245,0.786909090909091,0.1601189640380804,0.5796363636363636,0.8103819236626167,0.2812598224184732,0.1530893962660086,0.148036213554687,77.2,1,3
bidmc_17,250,0.7560000000000001,0.1726808231005014,0.5206153846153846,0.8055378875131649,0.2600530445441099,0.1625322202933863,0.1438044729674731,76.6,1,3
bidmc_17,255,0.7292307692307692,0.1573267808617826,0.4609230769230769,0.7947782104908298,0.2453790314989519,0.1586600007277054,0.1433113459315045,78.6,1,3
bidmc_17,260,0.7781818181818182,0.1826222221775265,0.424,0.8283927565401595,0.259440770891269,0.1542235888368296,0.1375651795004966,82.5,1,3
bidmc_17,265,0.7599999999999999,0.1687917849501766,0.4499999999999999,0.746493035583941,0.2409448223633871,0.1517640697151572,0.1289365993190689,81.0,1,3
bidmc_17,270,0.6879999999999998,0.1877587104060243,0.3753846153846153,0.7892458398062924,0.2377906659629669,0.1561778163838565,0.1331470176639516,79.7,1,3
bidmc_17,275,0.6855384615384614,0.1987873294927619,0.3622857142857142,0.784696912844165,0.2416675000500464,0.1701338111603612,0.1354934170301125,83.1,1,3
bidmc_17,280,0.754,0.1491710427663492,0.502,0.7900824206046556,0.2615819276111845,0.1602841254854402,0.1422185277327403,84.1,1,3
bidmc_17,285,0.7810909090909092,0.110444930370878,0.6385454545454544,0.7706954970907214,0.2643358917595733,0.1579075156586292,0.1484090274226062,82.4,1,3
bidmc_17,290,0.7759999999999999,0.1350770823708381,0.5973333333333332,0.7732327004304032,0.2505236019442975,0.1511501091153058,0.1396407982116767,79.5,1,3
bidmc_17,295,0.7280000000000001,0.1632339833898975,0.5553333333333333,0.8459097449180587,0.2549863302563542,0.163449904982672,0.1403457922473624,77.9,1,3
bidmc_17,300,0.7433333333333335,0.1793159842909221,0.4679999999999999,0.8512475188027082,0.2506124794448159,0.1572294596225192,0.1471801914400103,79.9,1,3
bidmc_17,305,0.7899999999999999,0.1662488095195471,0.5,0.8069407726782151,0.2497578908474425,0.1806910237675005,0.1414314894109724,82.4,1,3
bidmc_17,310,0.773090909090909,0.1679921288986505,0.5381818181818182,0.7954998950616612,0.2571889473548561,0.1535516102223235,0.1363655564392,80.2,1,3
bidmc_17,315,0.7159999999999999,0.1793469635464546,0.4843076923076923,0.7934942213155345,0.2620609871772735,0.1540380651937725,0.1500472009587709,78.6,1,3
bidmc_17,320,0.7246666666666667,0.1696571706576399,0.4493333333333333,0.785322074315633,0.2464414891990988,0.1568696938988976,0.1478979239722132,81.9,1,3
bidmc_17,325,0.7578181818181818,0.1570302913348065,0.4746666666666666,0.7888927883698981,0.253910191100066,0.1571171326870364,0.1397843651886171,82.0,1,3
bidmc_17,330,0.7040000000000001,0.1825090092612922,0.4572307692307692,0.8003965145215916,0.2242912565659195,0.1575896869607584,0.1327411586287137,79.2,1,3
bidmc_17,335,0.6926666666666667,0.1936445770534827,0.4906666666666666,0.7916987651195253,0.2347988414452952,0.1642141493604282,0.1351257186251476,81.5,1,3
bidmc_17,340,0.7526666666666667,0.1783915792731135,0.4652307692307691,0.7287885039647265,0.2676848552240845,0.1493565667477485,0.1455176032335902,83.8,1,3
bidmc_17,345,0.7716363636363638,0.1699578946398584,0.4293333333333333,0.791024176316498,0.2627485573881609,0.1489675384326074,0.1484831060099568,80.6,1,3
bidmc_17,350,0.7713333333333333,0.143571894495019,0.5279999999999999,0.7913468893032126,0.2764812967253635,0.1495428726226859,0.1569680582481148,78.1,1,3
bidmc_17,355,0.7653333333333333,0.136130656193069,0.573090909090909,0.774948729956698,0.2667664461657726,0.1559875402904115,0.1458661443475246,77.8,1,3
bidmc_17,360,0.766,0.1634992354722186,0.5433333333333333,0.7816554495051201,0.2563824065401701,0.1496729627401349,0.1436308748517037,77.6,1,3
bidmc_17,365,0.7759999999999999,0.1424972089040853,0.5847272727272728,0.7941116636264737,0.2689626522134308,0.1453063332086191,0.1489208130944856,78.0,1,3
bidmc_17,370,0.7619999999999999,0.1682894332194785,0.5586666666666665,0.8127316344199431,0.2557725005466242,0.1518273207851775,0.1442149988508544,78.3,1,3
bidmc_17,375,0.7832727272727275,0.1432893391384851,0.5410909090909091,0.8160823439941526,0.2615221778682584,0.1520427376376264,0.1485517724966541,78.0,1,3
bidmc_17,380,0.7733333333333334,0.1345147658148436,0.5926666666666667,0.831422918640452,0.2510118361759691,0.1572640628017177,0.1394952565387577,77.6,1,3
bidmc_17,385,0.7599999999999999,0.1522868107462781,0.5149090909090909,0.7943853710600295,0.2503403961183227,0.1510528443626828,0.1365994408157532,77.7,1,3
bidmc_17,390,0.7513333333333332,0.1549351118658675,0.4733333333333333,0.7924064794723409,0.2461108364923111,0.1522778395966746,0.1295395125027753,78.7,1,3
bidmc_17,395,0.7810909090909092,0.1268710544718925,0.5207272727272727,0.7992143807187161,0.2647290999186615,0.1532098799709053,0.1423110469008157,79.6,1,3
bidmc_17,400,0.7527272727272727,0.1078964915674369,0.5399999999999999,0.8144639958260487,0.2607064079421513,0.1548362367871227,0.1463766057517648,78.8,1,3
bidmc_17,405,0.7166666666666668,0.1622987642863891,0.4258461538461538,0.7640053130529156,0.2572136582122785,0.158618957090897,0.1461141221283878,77.8,1,3
bidmc_17,410,0.7261538461538461,0.1455693575922573,0.4732307692307692,0.7630881400739692,0.2716864482217485,0.1577680720964056,0.1546706754621586,80.5,1,3
bidmc_17,415,0.7563636363636363,0.1399163858928693,0.485090909090909,0.8201108462284754,0.2931045736196624,0.1539158094971702,0.1621299363360836,83.3,1,3
bidmc_17,420,0.7113846153846153,0.1483268420448771,0.4502857142857143,0.7758065175471887,0.2458316158640552,0.1606448992671925,0.1441699127296653,81.3,1,3
bidmc_17,425,0.7173333333333334,0.1715601611356461,0.436,0.8177591794740187,0.2397423480581549,0.157703008517823,0.1375760644466709,82.5,1,3
bidmc_17,430,0.7650909090909092,0.1597187610915765,0.5293333333333333,0.8150982064694771,0.2418175195450029,0.146756622488234,0.1377720325187218,83.9,1,3
bidmc_17,435,0.7185454545454545,0.1531940917661843,0.4933333333333334,0.7969327510181027,0.2371505322987771,0.1628261736054987,0.1399599816325296,79.2,1,3
bidmc_17,440,0.738,0.1802553743997665,0.498,0.8075988589572568,0.2562309635416211,0.158960437818573,0.1480068651161095,78.8,1,3
bidmc_17,445,0.7512727272727272,0.1772338418890246,0.5473333333333333,0.8527478897407974,0.2541423590183125,0.1613356664680701,0.143003240493268,80.8,1,3
bidmc_17,450,0.7633333333333333,0.1636731159625455,0.6,0.4488678404242407,0.2508758174662745,0.1516884361830606,0.1384483837403577,79.6,1,3
bidmc_17,455,0.7767272727272728,0.1782812338612997,0.4749090909090908,0.8000555112060658,0.2301132949294622,0.1529682213389961,0.1284097479592884,78.7,1,3
bidmc_17,460,0.754909090909091,0.1380707687748664,0.5643636363636363,0.8417115177797317,0.2472724386972238,0.1540818573593001,0.1357990491581767,79.0,1,3
bidmc_17,465,0.7746666666666666,0.1374368541872553,0.5399999999999999,0.8354821864256324,0.2755089679628125,0.1645609339577493,0.1538282336869686,79.7,1,3
bidmc_17,470,0.6753333333333335,0.1849095875165902,0.4966153846153846,0.7940962444990656,0.2306807635500109,0.1789364620689334,0.1450815485419029,79.8,1,3
bidmc_18,0,0.6634285714285714,0.0036589281356759,0.6405714285714286,0.6014250501328414,0.1680402544360136,0.1292555927819603,0.0746360576408866,90.5,0,0
bidmc_18,5,0.6645714285714285,0.0082610470256005,0.6295384615384615,0.5645278399799286,0.1732887964881573,0.1285597669074548,0.0815655483327387,90.2,0,0
bidmc_18,10,0.6652307692307692,0.0052937386258723,0.6307692307692307,0.5616409021189873,0.2154778070563317,0.1230167601139786,0.0907582973946986,90.3,0,0
bidmc_18,15,0.6634285714285715,0.0047466422073817,0.6365714285714285,0.6026563331696135,0.2142756780658508,0.1325024603436799,0.0926196573869442,90.2,0,0
bidmc_18,20,0.6676923076923077,0.0039881481220971,0.6399999999999999,0.598546302202312,0.1776822295895618,0.1288201632282008,0.0782769292783902,90.3,0,0
bidmc_18,25,0.6657142857142857,0.0044629998148038,0.6399999999999999,0.603345600064383,0.1654224037686323,0.1326763321400763,0.0738405822296035,90.2,0,0
bidmc_18,30,0.6633846153846152,0.0037934855402886,0.6455384615384615,0.6008500219488323,0.1795613827275598,0.1326981860508781,0.0771586240622497,90.0,0,0
bidmc_18,35,0.6639999999999999,0.0042761798705987,0.6382857142857142,0.5896455215721741,0.1897720600160737,0.141803608798283,0.0823474471734849,90.0,0,0
bidmc_18,40,0.6633846153846152,0.0037934855402886,0.6221538461538461,0.5993326150160303,0.189609066525008,0.1289323478837864,0.082697636513864,90.0,0,0
bidmc_18,45,0.6639999999999999,0.0030237157840738,0.6171428571428571,0.601496693697198,0.2017273793398678,0.1311588053326863,0.0866302863918028,90.0,0,0
bidmc_18,50,0.6609230769230768,0.0049994082490067,0.6129230769230768,0.5979665968995003,0.2015499918632684,0.1318489550799661,0.0949962509918057,90.0,0,0
bidmc_18,55,0.6622857142857143,0.0068809111878813,0.6148571428571428,0.6026238837991742,0.1704648345001978,0.1306163398742626,0.0777610055765687,90.5,0,0
bidmc_18,60,0.672,0.0044376015698018,0.6159999999999999,0.5889431599109566,0.1841947385590061,0.1272231026084174,0.0774634126432628,90.8,0,0
bidmc_18,65,0.6697142857142857,0.0047121207149916,0.6205714285714284,0.5903982404166662,0.1828028829766389,0.128366667757753,0.0774901458233952,89.8,0,0
bidmc_18,70,0.668923076923077,0.0038920340432841,0.6246153846153846,0.599537426057143,0.1687336337930207,0.1291205423708316,0.0722573437795213,89.4,0,0
bidmc_18,75,0.6708571428571428,0.0041206300291017,0.6279999999999999,0.5885590890725793,0.1735793308407625,0.1405631031726233,0.074955689315332,89.8,0,0
bidmc_18,80,0.6676923076923077,0.0039881481220971,0.6332307692307692,0.5957497066395341,0.1834497613364909,0.1287198197700597,0.0820617265185568,89.6,0,0
bidmc_18,85,0.6679999999999999,0.004,0.6354285714285713,0.5951338466273511,0.2017772097086649,0.1287269441099736,0.0895863985159324,89.7,0,0
bidmc_18,90,0.6658461538461538,0.0063952645202543,0.6319999999999999,0.5617577230591044,0.2107874725468021,0.1253987345142691,0.0957091510216161,90.0,0,0
bidmc_18,95,0.6639999999999999,0.0060474315681476,0.6302857142857141,0.5609420745689874,0.2220243835687199,0.1266304602789442,0.0960636117934249,90.0,0,0
bidmc_18,100,0.6627692307692308,0.0028864096983528,0.6332307692307692,0.5967040921795592,0.2380139040469356,0.12904493731366,0.105976709889151,90.0,0,0
bidmc_18,105,0.6645714285714285,0.0036589281356759,0.6325714285714285,0.6006214863190024,0.2630952991480024,0.1297752750443619,0.1120548242719451,90.1,0,0
bidmc_18,110,0.6664615384615384,0.0036923076923076,0.635076923076923,0.5962542786437333,0.2532091062167655,0.1289394654951998,0.1109684823879198,90.1,0,0
bidmc_18,115,0.6651428571428571,0.0041206300291017,0.6382857142857141,0.5969966234377658,0.2146518747751694,0.1289423421628272,0.0917335120974147,90.0,0,0
bidmc_18,120,0.6497142857142857,0.0339651682324881,0.643076923076923,0.5621625586153178,0.1854787069361686,0.1284571001717844,0.0885778122432929,90.1,0,0
bidmc_18,125,0.6639999999999999,0.008,0.6428571428571429,0.5977587086689035,0.1828456909594079,0.1279996324200858,0.0824183966961368,90.6,0,0
bidmc_18,130,0.6582857142857144,0.0276183907967876,0.6017142857142855,0.485383694843558,0.2280687272448934,0.1252494846787329,0.0997429152753284,90.7,0,0
bidmc_18,135,0.6651428571428571,0.0059384599116647,0.6417142857142857,0.5725748782137315,0.2072552713241095,0.1258437092821588,0.0889394737191434,90.2,0,0
bidmc_18,140,0.6683076923076924,0.0039881481220971,0.6301538461538461,0.5855864877002278,0.198357474484458,0.1276473105319592,0.0918813765516715,90.0,0,0
bidmc_18,145,0.6662857142857143,0.0047121207149916,0.62,0.5866897329509395,0.2007356448134943,0.1279566783868194,0.0881247759508616,90.0,0,0
